time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
27,1409,39424,77,0.1521484375,-8.394201982021332,0.014408969169016928,0.016368292,0.9034613370895386,-0.05891403555870056,0.9800850749015808,0.0001,0.2,760,-0.01380479258368723
27,1428,39936,78,0.15703125,-8.38641573190689,0.015229435684159399,0.015177881,0.8968603014945984,-0.02634572423994541,0.9790622591972351,0.0001,0.2,770,-0.013491839211201295
27,1445,40448,79,0.16796875,-8.381122982501983,0.014612912497250363,0.02245548,0.915587306022644,-0.07307710498571396,0.9783158898353577,0.0001,0.2,780,-0.025486333295702934
28,1462,40960,80,0.1341796875,-8.374110066890717,0.011716679274104535,0.012625844,0.92144775390625,-0.062387388199567795,0.9768031239509583,0.0001,0.2,790,-0.013959313061786816
27,1481,41472,81,0.1501953125,-8.365034568309785,0.018915068806381895,0.02970094,0.913878321647644,-0.0574687160551548,0.9753227829933167,0.0001,0.2,800,-0.013650299794971944
27,1500,41984,82,0.1900390625,-8.36313169002533,0.01581804404268041,0.02087299,0.9195110201835632,-0.022770103067159653,0.97660231590271,0.0001,0.2,810,-0.020139901898801327
27,1519,42496,83,0.151953125,-8.367966222763062,0.012669977577752433,0.01878009,0.9435855746269226,-0.03862962871789932,0.9764628410339355,0.0001,0.2,820,-0.01223820200539194
27,1538,43008,84,0.172265625,-8.364892685413361,0.029535841330653057,0.01837483,0.8643436431884766,-0.011882219463586807,0.9754724502563477,0.0001,0.2,830,-0.017934966809116305
27,1557,43520,85,0.14296875,-8.358530640602112,0.014043719012988731,0.016258527,0.927037239074707,-0.03635263442993164,0.974701464176178,0.0001,0.2,840,-0.017353403219021856
27,1576,44032,86,0.142578125,-8.356891238689423,0.02371314342599362,0.013795983,0.8907133936882019,-0.056404829025268555,0.9748509526252747,0.0001,0.2,850,-0.016508548351703213
27,1594,44544,87,0.134765625,-8.35870145559311,0.01120231584063731,0.015429771,0.9438983201980591,-0.034521229565143585,0.9753311276435852,0.0001,0.2,860,-0.015540211886400358
27,1612,45056,88,0.1716796875,-8.358559465408325,0.013917636519181542,0.013996443,0.9456512928009033,-0.0665004700422287,0.9748826026916504,0.0001,0.2,870,-0.02381181124364957
27,1631,45568,89,0.1685546875,-8.361020529270172,0.03891866134363227,0.016756587,0.8740794062614441,-0.08178886026144028,0.9761590361595154,0.0001,0.2,880,-0.018596646585501732
27,1650,46080,90,0.130859375,-8.363342308998108,0.016512828521081248,0.013923935,0.9362822771072388,-0.0496734157204628,0.9753255248069763,0.0001,0.2,890,-0.015003297216026112
27,1667,46592,91,0.1265625,-8.358867883682251,0.019902442797319963,0.015303839,0.9269701242446899,-0.06771183013916016,0.9751817584037781,0.0001,0.2,900,-0.01975300352787599
27,1687,47104,92,0.1310546875,-8.361367213726044,0.011409102735342458,0.015791077,0.956214427947998,-0.06898081302642822,0.9758520126342773,0.0001,0.2,910,-0.011481750127859413
27,1704,47616,93,0.19921875,-8.365843510627746,0.017606092215282844,0.020112533,0.9402952790260315,-0.06238946318626404,0.9768705368041992,0.0001,0.2,920,-0.022904673143057153
27,1723,48128,94,0.1654296875,-8.36717984676361,0.015622565234662034,0.021019446,0.9443429112434387,-0.05422953516244888,0.9760296940803528,0.0001,0.2,930,-0.01775145305437036
27,1741,48640,95,0.1486328125,-8.363627207279205,0.015098222362576052,0.014197173,0.9550869464874268,-0.06480665504932404,0.976153552532196,0.0001,0.2,940,-0.016975451866164802
27,1760,49152,96,0.137109375,-8.363857650756836,0.01811717274831608,0.016915943,0.9252399206161499,-0.06218763068318367,0.9760447144508362,0.0001,0.2,950,-0.014594080089591444
27,1778,49664,97,0.13984375,-8.359460604190826,0.016832449549110607,0.011022444,0.9417523741722107,-0.07307209074497223,0.974469006061554,0.0001,0.2,960,-0.014325465791625903
27,1796,50176,98,0.141796875,-8.35383608341217,0.016862246044911443,0.013822506,0.9357130527496338,-0.06926759332418442,0.9746336340904236,0.0001,0.2,970,-0.014684618153842166
27,1816,50688,99,0.213671875,-8.354952013492584,0.008380782956373877,0.0240576,0.9697843194007874,-0.06124228611588478,0.9744738936424255,0.0001,0.2,980,-0.025775850831996648
27,1834,51200,100,0.1642578125,-8.350098669528961,0.008414148705196568,0.015271602,0.9652586579322815,-0.06233334168791771,0.9730767607688904,0.0001,0.2,990,-0.019176256645005198
