time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
581,153,89088,87,0.0779296875,-8.215187829732894,0.0038879825617186723,0.0068839584,0.9641972780227661,-0.0595046803355217,0.951604425907135,0.0001,0.2,860,-0.009752599347848445
582,154,90112,88,0.07763671875,-8.213204592466354,0.0028962439428141806,0.008060459,0.9734202027320862,-0.03662816435098648,0.95082688331604,0.0001,0.2,870,-0.0120497060357593
582,156,91136,89,0.07255859375,-8.203761327266694,0.0037063257725094443,0.009430956,0.9663760662078857,-0.03317704424262047,0.9487903118133545,0.0001,0.2,880,-0.009931811902788468
581,158,92160,90,0.06015625,-8.196507412195206,0.003184369745576987,0.00665392,0.9703464508056641,-0.08316667377948761,0.9489262700080872,0.0001,0.2,890,-0.009197511576348915
581,160,93184,91,0.0533203125,-8.197287344932557,0.0042192761902697384,0.0069268597,0.9614261984825134,-0.031048553064465523,0.9488345980644226,0.0001,0.2,900,-0.007735986111219973
582,161,94208,92,0.0830078125,-8.197792655229568,0.0034653522336157037,0.009243175,0.9666163921356201,-0.06142481788992882,0.9491881728172302,0.0001,0.2,910,-0.013083714692038484
583,163,95232,93,0.0599609375,-8.195347660779953,0.0032809365256980527,0.007213255,0.9699046611785889,-0.052078187465667725,0.94768887758255,0.0001,0.2,920,-0.008361072756815701
583,164,96256,94,0.06181640625,-8.183919632434845,0.0029834971988748293,0.006561538,0.9732767939567566,-0.062488678842782974,0.9457537531852722,0.0001,0.2,930,-0.009819368872558697
584,166,97280,95,0.05078125,-8.167060619592666,0.0035638577450299636,0.00689371,0.9642050266265869,-0.07064875215291977,0.9425680041313171,0.0001,0.2,940,-0.009389522694982588
584,168,98304,96,0.09443359375,-8.152845388650894,0.002852167347737122,0.009949267,0.972876250743866,-0.023638777434825897,0.9411466121673584,0.0001,0.2,950,-0.01417857561900746
584,169,99328,97,0.04189453125,-8.145260590314866,0.004005375313863624,0.0060376446,0.962100625038147,-0.04559459537267685,0.9403937458992004,0.0001,0.2,960,-0.005744151663384401
583,171,100352,98,0.0720703125,-8.146267449855804,0.002372458630998153,0.0072023296,0.9775426387786865,-0.04748038202524185,0.9413885474205017,0.0001,0.2,970,-0.009363694692729041
584,173,101376,99,0.07412109375,-8.145208925008774,0.0033338753579300827,0.0076544816,0.967201292514801,-0.018234530463814735,0.93984454870224,0.0001,0.2,980,-0.009453565484727732
584,175,102400,100,0.11689453125,-8.138959717750549,0.0032286697314702906,0.010331884,0.9685373306274414,-0.027995677664875984,0.9394190907478333,0.0001,0.2,990,-0.013093075921642595
585,176,103424,101,0.0591796875,-8.137231796979904,0.0027932279997912703,0.007003244,0.9713961482048035,-0.08557529002428055,0.9394107460975647,0.0001,0.2,1000,-0.009327197808306664
585,178,104448,102,0.03740234375,-8.129748511314393,0.00245575219305465,0.0060868664,0.9755595326423645,-0.0631214827299118,0.9369819164276123,0.0001,0.2,1010,-0.006912457692669705
586,179,105472,103,0.05927734375,-8.123231106996537,0.002603407786227763,0.0077638724,0.9731228947639465,-0.03468937426805496,0.9375758171081543,0.0001,0.2,1020,-0.00906079199485248
586,181,106496,104,0.07158203125,-8.129518711566925,0.0028893370254081674,0.0072701285,0.9715908169746399,-0.02941279299557209,0.9388427734375,0.0001,0.2,1030,-0.009271619013452437
585,183,107520,105,0.05654296875,-8.13043533563614,0.0025646656104072463,0.008059414,0.9744999408721924,-0.02887655235826969,0.9376632571220398,0.0001,0.2,1040,-0.008690193615620956
585,185,108544,106,0.07001953125,-8.123864376544953,0.0033467629174992906,0.0073177177,0.9671420454978943,-0.042965810745954514,0.9371399879455566,0.0001,0.2,1050,-0.009584621508838608
586,186,109568,107,0.07705078125,-8.123878198862077,0.002379707025102107,0.0077987527,0.9768136739730835,-0.06465263664722443,0.937535285949707,0.0001,0.2,1060,-0.009462661750148982
586,188,110592,108,0.06552734375,-8.11976878643036,0.0029862331131880636,0.0083582485,0.9698854088783264,-0.04347952827811241,0.93588787317276,0.0001,0.2,1070,-0.00987181274103932
587,189,111616,109,0.0591796875,-8.104508858919143,0.0029604516916151625,0.0076198275,0.9707407355308533,-0.0672445222735405,0.9329173564910889,0.0001,0.2,1080,-0.010041839876794256
588,191,112640,110,0.07314453125,-8.084379804134368,0.002832082064560382,0.007942291,0.966956377029419,-0.04651036858558655,0.9295803904533386,0.0001,0.2,1090,-0.010555477108573541
