time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
487,321,156672,153,0.09856770833333334,-7.687810560067494,0.005067725049593718,0.0067563206,0.9684818983078003,-0.023101791739463806,0.8720765709877014,0.0001,0.2,2280,-0.009250920140281475
487,323,157696,154,0.09212239583333333,-7.6833589216073355,0.0049386496839967245,0.008158372,0.9686991572380066,-0.024211592972278595,0.8720672726631165,0.0001,0.2,2295,-0.009892909556704884
487,325,158720,155,0.07467447916666667,-7.689733819166819,0.004905162246723193,0.007583307,0.9692695736885071,-0.016459759324789047,0.8742418885231018,0.0001,0.2,2310,-0.006223284435691312
487,327,159744,156,0.10631510416666666,-7.6993836581707,0.004802246425000097,0.009344783,0.9699063301086426,-0.0005087789613753557,0.8742449879646301,0.0001,0.2,2325,-0.008920641380245797
488,329,160768,157,0.0546875,-7.699117062489192,0.004790464581553048,0.007597277,0.9700176119804382,-0.0013831425458192825,0.874173641204834,0.0001,0.2,2340,-0.0036826883171064157
488,331,161792,158,0.06705729166666667,-7.693076860904694,0.0044794288774331415,0.005433648,0.9708407521247864,-0.021525178104639053,0.8725595474243164,0.0001,0.2,2355,-0.006404285849809336
488,333,162816,159,0.1060546875,-7.683608096837998,0.004407197249141366,0.008141233,0.9710151553153992,-0.024212857708334923,0.8713493943214417,0.0001,0.2,2370,-0.006254084911779501
487,335,163840,160,0.08509114583333334,-7.680646598339081,0.004566591410305894,0.007889207,0.9703773856163025,-0.020430250093340874,0.8719706535339355,0.0001,0.2,2385,-0.007504585575467597
488,337,164864,161,0.11328125,-7.669452760616938,0.004552303884217205,0.01075653,0.9706767797470093,-0.027945851907134056,0.8676961064338684,0.0001,0.2,2400,-0.009728471619503883
488,339,165888,162,0.10774739583333333,-7.651380890607834,0.004565968253882602,0.009173898,0.9703138470649719,-0.02756471186876297,0.8670039772987366,0.0001,0.2,2415,-0.010455956947407686
488,341,166912,163,0.11516927083333334,-7.660854325691859,0.0040592395567121764,0.01048151,0.9736490249633789,-0.04539251700043678,0.8704372048377991,0.0001,0.2,2430,-0.01109839053824544
488,343,167936,164,0.0833984375,-7.672320312261581,0.00391429738253161,0.010406483,0.9744506478309631,-0.012170160189270973,0.8702092170715332,0.0001,0.2,2445,-0.006692326695580657
488,345,168960,165,0.06920572916666666,-7.667142027616501,0.00395043315802468,0.00710969,0.9740583300590515,-0.01425592415034771,0.8687730431556702,0.0001,0.2,2460,-0.005510423155889536
488,348,169984,166,0.09583333333333334,-7.652719726165135,0.003925200119556394,0.010926627,0.9741194248199463,-0.015361152589321136,0.8663086891174316,0.0001,0.2,2475,-0.007983253905937697
488,349,171008,167,0.060546875,-7.638954299688339,0.0038317946098686663,0.0053162095,0.9746561050415039,-0.018224621191620827,0.8645904660224915,0.0001,0.2,2490,-0.004849409872743612
488,351,172032,168,0.1076171875,-7.637801657120387,0.003913259033288341,0.009722665,0.9738219976425171,-0.019074076786637306,0.8663089871406555,0.0001,0.2,2505,-0.009035590165391719
489,353,173056,169,0.09973958333333334,-7.635053632656733,0.0035880592360626904,0.009593127,0.9759871959686279,-0.017406493425369263,0.8639641404151917,0.0001,0.2,2520,-0.008391930096937965
489,355,174080,170,0.06998697916666667,-7.628116605679194,0.0036258713609034505,0.0077805105,0.975557804107666,-0.002683912171050906,0.8640415668487549,0.0001,0.2,2535,-0.004887969301489647
489,357,175104,171,0.043619791666666664,-7.627441952625911,0.003511485337852112,0.004423366,0.9765827059745789,-0.036267805844545364,0.8638432025909424,0.0001,0.2,2550,-0.0032187546292940777
488,360,176128,172,0.09381510416666666,-7.622587035099666,0.0034078245904917517,0.0075497795,0.9765823483467102,-0.03086022660136223,0.8625974655151367,0.0001,0.2,2565,-0.009755607848637738
489,362,177152,173,0.14055989583333334,-7.61832883755366,0.0034467508286373533,0.010745065,0.9765430688858032,-0.03327694535255432,0.8626906871795654,0.0001,0.2,2580,-0.014416075779202705
489,364,178176,174,0.12154947916666667,-7.617615129550298,0.0033366112994068923,0.011187957,0.9775444269180298,-0.010672519914805889,0.8625839352607727,0.0001,0.2,2595,-0.011029177619881618
489,366,179200,175,0.06009114583333333,-7.6109276930491125,0.0034390062292610915,0.0083316965,0.9760496616363525,-0.04182697460055351,0.8606224060058594,0.0001,0.2,2610,-0.006328301808874433
489,368,180224,176,0.10774739583333333,-7.59168879588445,0.0029911527276757018,0.009508885,0.9790617823600769,-0.004868673160672188,0.8575533032417297,0.0001,0.2,2625,-0.009325903460072974
489,370,181248,177,0.04837239583333333,-7.58224072655042,0.0030975903757886653,0.0075812717,0.978549063205719,-0.011319252662360668,0.8575315475463867,0.0001,0.2,2640,-0.004053835322459539
489,372,182272,178,0.12747395833333333,-7.577908676862717,0.0031056761700407757,0.0092427265,0.9780223369598389,-0.03363757207989693,0.8555951714515686,0.0001,0.2,2655,-0.010453414721996523
489,374,183296,179,0.08216145833333334,-7.558143275976181,0.0027540613567301384,0.007506104,0.9806047081947327,-0.028960390016436577,0.852020263671875,0.0001,0.2,2670,-0.008780672311938057
489,376,184320,180,0.07330729166666666,-7.550332725048065,0.0027813354402799937,0.009830041,0.9801172018051147,-0.017977403476834297,0.8533623814582825,0.0001,0.2,2685,-0.00644824518628108
489,378,185344,181,0.14602864583333333,-7.536963218450547,0.0029586451843594355,0.012879178,0.9790678024291992,-0.030926352366805077,0.8485662937164307,0.0001,0.2,2700,-0.013484916834083075
489,380,186368,182,0.103125,-7.505074870586395,0.0027400835281393182,0.008831512,0.9804299473762512,-0.057844940572977066,0.8445273041725159,0.0001,0.2,2715,-0.00967415473520911
490,382,187392,183,0.10436197916666666,-7.493346824248632,0.002729263490133841,0.008334285,0.9801037311553955,-0.061633456498384476,0.8454708456993103,0.0001,0.2,2730,-0.00891008803252286
490,384,188416,184,0.13795572916666668,-7.482230190436045,0.0026826290995813906,0.011377375,0.9804405570030212,-0.040234748274087906,0.841266393661499,0.0001,0.2,2745,-0.014073433102263758
489,386,189440,185,0.0837890625,-7.464266675710678,0.002499013142611754,0.0073952284,0.9817900061607361,-0.046540725976228714,0.8406985402107239,0.0001,0.2,2760,-0.008658505452331156
489,388,190464,186,0.06497395833333333,-7.458952393134435,0.0025771444825901805,0.0075867083,0.9814788699150085,-0.02074076607823372,0.839655339717865,0.0001,0.2,2775,-0.006130102916116206
490,390,191488,187,0.07682291666666667,-7.451193435986837,0.002429510169289036,0.0067169615,0.9821837544441223,-0.030350565910339355,0.8383421301841736,0.0001,0.2,2790,-0.005641771642452416
490,392,192512,188,0.07513020833333334,-7.434001908699671,0.002362874679238303,0.0074925115,0.9826004505157471,-0.009171654470264912,0.8348498344421387,0.0001,0.2,2805,-0.007211100888283303
490,394,193536,189,0.11764322916666667,-7.427341294288635,0.002392665029522808,0.010239199,0.9824848175048828,-0.036459729075431824,0.8364200592041016,0.0001,0.2,2820,-0.010193764970366222
490,396,194560,190,0.08671875,-7.430227055152257,0.002431730962174091,0.0062631047,0.982024610042572,-0.04357975348830223,0.8355224132537842,0.0001,0.2,2835,-0.007993296799637999
490,399,195584,191,0.12903645833333333,-7.424686859051387,0.0022449553519739616,0.010545696,0.9832672476768494,-0.030658667907118797,0.8349108695983887,0.0001,0.2,2850,-0.009494123670932216
490,400,196608,192,0.16256510416666667,-7.420682400465012,0.0020900763513054697,0.0135154165,0.9841393828392029,-0.0217023566365242,0.8343469500541687,0.0001,0.2,2865,-0.013215212093200535
490,402,197632,193,0.07076822916666667,-7.40886728366216,0.0019551886813133023,0.008898298,0.9850742220878601,-0.011038447730243206,0.8315661549568176,0.0001,0.2,2880,-0.007188790650495018
490,404,198656,194,0.13098958333333333,-7.389310546716055,0.00210746434192212,0.012295062,0.9844465851783752,-0.010615287348628044,0.8293790817260742,0.0001,0.2,2895,-0.01180408254925472
491,406,199680,195,0.10846354166666666,-7.379372630516688,0.0019499323823159405,0.009349205,0.9855183362960815,-0.02251395396888256,0.8290229439735413,0.0001,0.2,2910,-0.014148702616027246
491,408,200704,196,0.10891927083333333,-7.37576855023702,0.0019696491501235867,0.009024873,0.9856257438659668,-0.010683775879442692,0.8282049298286438,0.0001,0.2,2925,-0.011675824046445389
490,411,201728,197,0.08092447916666666,-7.358427911996841,0.0019074384952546097,0.008581894,0.9855185151100159,0.009905294515192509,0.8243741989135742,0.0001,0.2,2940,-0.0072241058708944665
490,413,202752,198,0.07799479166666666,-7.341643305619558,0.0017511287864181214,0.0065238946,0.9867220520973206,-0.008210704661905766,0.8237488865852356,0.0001,0.2,2955,-0.009041631911532021
491,414,203776,199,0.10045572916666666,-7.340204306443533,0.0017790033891894078,0.0077141635,0.9867923855781555,-0.02302258461713791,0.8239009976387024,0.0001,0.2,2970,-0.01035328628543842
491,416,204800,200,0.11048177083333334,-7.340897421042125,0.0017515263430444368,0.009057649,0.9867833256721497,-0.0005686483345925808,0.8240101933479309,0.0001,0.2,2985,-0.009752855255889396
491,418,205824,201,0.18606770833333333,-7.34347200791041,0.0017621063969272654,0.01588418,0.9867346882820129,-0.02769976109266281,0.8246563076972961,0.0001,0.2,3000,-0.015464330715864586
491,420,206848,202,0.11516927083333334,-7.343791824579239,0.0017425305134869025,0.011259043,0.9869324564933777,-0.04307016357779503,0.8238103985786438,0.0001,0.2,3015,-0.010015576881899808
491,423,207872,203,0.08072916666666667,-7.332650615771612,0.0017128470940709424,0.00696552,0.9873164296150208,-0.00858397874981165,0.822086751461029,0.0001,0.2,3030,-0.005945669620026213
491,425,208896,204,0.06796875,-7.321404361724854,0.0016093377108821491,0.0067772535,0.987501859664917,0.0008282348862849176,0.8207225799560547,0.0001,0.2,3045,-0.00644943593069911
491,427,209920,205,0.10963541666666667,-7.304606600602468,0.0017021266622274803,0.011266727,0.9868202805519104,-0.02933209389448166,0.81733638048172,0.0001,0.2,3060,-0.008988530016116178
491,428,210944,206,0.10247395833333334,-7.286448671420415,0.001434583475929685,0.0094208475,0.9887938499450684,-0.033173900097608566,0.8160577416419983,0.0001,0.2,3075,-0.0073909640642038235
491,430,211968,207,0.04830729166666667,-7.288667945067088,0.0014490484888180315,0.006671423,0.988689661026001,-0.03302428126335144,0.8176319003105164,0.0001,0.2,3090,-0.003898191180390616
492,432,212992,208,0.11399739583333333,-7.284603345394134,0.0014522770388187686,0.00801778,0.9887714385986328,-0.02177065797150135,0.814676821231842,0.0001,0.2,3105,-0.009187517881703874
492,434,214016,209,0.09576822916666666,-7.26691456635793,0.0013301095937398107,0.008979894,0.989627480506897,-0.025102566927671432,0.8127608895301819,0.0001,0.2,3120,-0.00798013621630768
491,437,215040,210,0.093359375,-7.258816885948181,0.001408125407275899,0.007818848,0.9893686771392822,-0.014897477813065052,0.8131528496742249,0.0001,0.2,3135,-0.008075500006088986
491,439,216064,211,0.067578125,-7.265515681107839,0.0013515499124575096,0.0074267304,0.9898275136947632,-0.029390323907136917,0.8146243095397949,0.0001,0.2,3150,-0.0058601858230152475
492,441,217088,212,0.07981770833333333,-7.26621852517128,0.0013877319026505575,0.006159755,0.9893305897712708,-0.024429848417639732,0.8130871653556824,0.0001,0.2,3165,-0.008496577822370455
492,443,218112,213,0.11080729166666667,-7.252233084042867,0.0012918745829665567,0.011122135,0.9902034401893616,-0.02663024701178074,0.8109934329986572,0.0001,0.2,3180,-0.010374776107103875
492,445,219136,214,0.0583984375,-7.232280681530635,0.0012634063956890411,0.0072070113,0.9904422163963318,-0.03934285789728165,0.8077065348625183,0.0001,0.2,3195,-0.007350500620668754
492,447,220160,215,0.11334635416666666,-7.206458401679993,0.00115095678884245,0.010609504,0.9910655617713928,0.007280308753252029,0.8040035367012024,0.0001,0.2,3210,-0.009342609896945457
492,449,221184,216,0.055338541666666664,-7.186992384990057,0.0011222528817597776,0.0067641092,0.9915654063224792,-0.010398457758128643,0.8025218844413757,0.0001,0.2,3225,-0.0055148476366108905
492,451,222208,217,0.12727864583333334,-7.174034162362417,0.0011603692025043226,0.012381484,0.9913069009780884,-0.024049142375588417,0.8003314137458801,0.0001,0.2,3240,-0.011112657091386306
492,453,223232,218,0.0744140625,-7.155928593873978,0.001136376426438801,0.007247183,0.9912972450256348,-0.047034818679094315,0.7975733280181885,0.0001,0.2,3255,-0.008407935325521976
492,455,224256,219,0.11217447916666666,-7.135099969307581,0.0010626539986939557,0.010012569,0.9915094375610352,-0.04972507432103157,0.7949549555778503,0.0001,0.2,3270,-0.009265329085368042
492,457,225280,220,0.10813802083333333,-7.104309111833572,0.001118229519003459,0.009775005,0.9913390278816223,-0.037265848368406296,0.7891955375671387,0.0001,0.2,3285,-0.010411613593654086
492,459,226304,221,0.1,-7.0807810167471565,0.00097668886652779,0.009778105,0.9923760890960693,-0.03626679629087448,0.7891992926597595,0.0001,0.2,3300,-0.010531052037064607
492,461,227328,222,0.11627604166666666,-7.090503905216853,0.0009919251436561656,0.01035885,0.9922761917114258,-0.04545744135975838,0.7914721369743347,0.0001,0.2,3315,-0.007845180671817312
492,463,228352,223,0.045247395833333336,-7.094719064235687,0.0010350833027284049,0.007483904,0.9920006394386292,-0.03087615966796875,0.7904689908027649,0.0001,0.2,3330,-0.0035418113780906423
492,465,229376,224,0.06614583333333333,-7.086604827642441,0.000925088400435925,0.007503093,0.9928703904151917,-0.024567080661654472,0.7895825505256653,0.0001,0.2,3345,-0.006522681587375701
492,467,230400,225,0.074609375,-7.073307226101558,0.000990871465910459,0.009778278,0.9925177693367004,-0.005958603695034981,0.7870747447013855,0.0001,0.2,3360,-0.005305836349725724
493,469,231424,226,0.13743489583333332,-7.063444226980209,0.0008637331850574507,0.010664044,0.9934535622596741,-0.03878966346383095,0.7872679829597473,0.0001,0.2,3375,-0.013161826010521812
493,471,232448,227,0.08567708333333333,-7.050902092456818,0.0008986303560959641,0.007830881,0.9930588006973267,-0.015132744796574116,0.7838618159294128,0.0001,0.2,3390,-0.007852143943697836
493,473,233472,228,0.10032552083333333,-7.033575795094172,0.0008319756487253471,0.008653918,0.9936070442199707,-0.027107326313853264,0.7826578617095947,0.0001,0.2,3405,-0.009548362314429444
492,475,234496,229,0.07076822916666667,-7.03099907040596,0.0008203167605339937,0.0070069674,0.9936152100563049,-0.034141622483730316,0.7834489345550537,0.0001,0.2,3420,-0.006330452575154292
493,477,235520,230,0.1201171875,-7.033035153150559,0.0008851537069858751,0.011781915,0.9931750893592834,-0.02581590972840786,0.7827953696250916,0.0001,0.2,3435,-0.009975187505672996
493,479,236544,231,0.058333333333333334,-7.023733359575272,0.0008423479783232323,0.0060548238,0.9934309124946594,-0.0065336753614246845,0.7814011573791504,0.0001,0.2,3450,-0.005953670060262084
493,481,237568,232,0.08235677083333333,-7.012449504931768,0.0008428536226953535,0.0091245985,0.9933390617370605,-0.019241664558649063,0.7800142765045166,0.0001,0.2,3465,-0.00789449741714634
493,483,238592,233,0.08763020833333333,-7.008201809724172,0.0007755386711020643,0.008617673,0.99388587474823,-4.596573126036674e-05,0.7800233960151672,0.0001,0.2,3480,-0.010461503668921068
493,485,239616,234,0.07962239583333333,-6.998836288849513,0.000829481032633339,0.007923799,0.9936649203300476,-0.013636955060064793,0.7777593731880188,0.0001,0.2,3495,-0.009064176126654881
493,488,240640,235,0.07623697916666666,-6.982287859916687,0.0007935961039038375,0.008731109,0.9937618970870972,-0.02633383497595787,0.7754746079444885,0.0001,0.2,3510,-0.008069230276547993
493,489,241664,236,0.1126953125,-6.9637341558933255,0.0007440843014289082,0.010575432,0.9942271113395691,-0.03440386801958084,0.7730727791786194,0.0001,0.2,3525,-0.01084443185342631
493,491,242688,237,0.0853515625,-6.964236640930176,0.0007375855663970773,0.009061525,0.9942609667778015,-0.008330775424838066,0.7755423188209534,0.0001,0.2,3540,-0.006189876009981768
493,493,243712,238,0.13932291666666666,-6.975324515501658,0.0006969978465349413,0.010131298,0.9946650266647339,-0.02690311335027218,0.7753502726554871,0.0001,0.2,3555,-0.012480896769557149
493,495,244736,239,0.06575520833333333,-6.9755984743436175,0.0006877928503551327,0.0065188594,0.994694709777832,-0.03650083392858505,0.7757320404052734,0.0001,0.2,3570,-0.00656728410491875
493,497,245760,240,0.0998046875,-6.98122341632843,0.0006838274028874973,0.009436237,0.9947704076766968,-0.04717801883816719,0.7764996886253357,0.0001,0.2,3585,-0.011699137880350463
493,500,246784,241,0.07897135416666666,-6.978760536511739,0.0006396009465485501,0.008354744,0.9949344396591187,-0.02956123650074005,0.7748105525970459,0.0001,0.2,3600,-0.005398846149910241
493,502,247808,242,0.03671875,-6.9613551298777265,0.0007133681591464362,0.005427546,0.9943804740905762,-0.01630089245736599,0.7719814777374268,0.0001,0.2,3615,-0.0051909416894583655
493,504,248832,243,0.08776041666666666,-6.951102850834529,0.0006771019404065252,0.008979343,0.9946922063827515,-0.028847835958003998,0.772233784198761,0.0001,0.2,3630,-0.00797989124742647
493,506,249856,244,0.10891927083333333,-6.942139061292012,0.0006490592045641582,0.0090710865,0.9948548078536987,-0.01848754845559597,0.7698838114738464,0.0001,0.2,3645,-0.00984645031276159
493,508,250880,245,0.08170572916666667,-6.930962495009104,0.0006411498588931863,0.007821251,0.9949232339859009,-0.035286735743284225,0.7692621350288391,0.0001,0.2,3660,-0.007248214595407868
